"","plotID","plotNum","domainID","siteID","decimalLatitude","decimalLongitude","Original_SpRich","rangefilt_95_SpRich","FEve","FDiv","original_FRic","SES.FRic","FRic.p","original_PD","SES.PD","PD.p","original_MPD","SES.MPD","MPD.p","nlcdClass","elevation","temp.range_CHELSA","temp.ave_CHELSA","precip.annual_CHELSA","temp.range_daymet","temp.ave_daymet","precip.total_daymet","Vert.Variance","Vert.Shannon","Vert.Simpson","Vert.Mean","volume_und","volume_mid","volume_subcan","volume_can","clumpy_und","clumpy_mid","clumpy_subcan","clumpy_can","te_und","te_mid","te_subcan","te_can","np_und","np_mid","np_subcan","np_can","Total_veg_amt_NEW","shannon_plot","simpson_plot","variance_plot","range_abs","dist_traveled","clumpy_TotVol","np_TotVol","te_TotVol","PC1","PC2","PC3","PC4","VegRating"
"218","ONAQ_073",251,"D15","ONAQ",40.18095,-112.512558,7,18,0.468263132572749,0.880381969107016,0.0137935128107988,0.95536021408979,0.846534653465347,728.073440168634,-1.47843652316152,0.0792079207920792,95.8054278699035,-1.17814451780661,0.158415841584158,"evergreenForest",1852.1,40.3,9.35,483,17.0970652173913,17.2500543478261,46.3,1.949239813,12.50215502,0.999995598,0.9805464,193018,2799,0,0,0.6151886,0.5503949,NA,NA,70586,2509,0,0,1656,222,0,0,195817,1.55712999334944,0.766845922485222,154.505825021111,22.9796187256469,46.1849584050414,0.6178202,1652,70228,-1.06013549644791,0.206606916805125,-0.0279847592640205,-0.226541539032035,"Midstory"
"219","OSBS_001",252,"D03","OSBS",29.702706,-82.00745,7,21,0.432606827571174,0.840983617175208,0.00931954707074772,-0.299362811561567,0.48019801980198,713.259714689258,1.64008664440493,0.95049504950495,105.629790003363,1.48519499689194,0.910891089108911,"woodyWetlands",30.6,23.8,27.55,1382.7,11.275652173913,26.3495652173913,868.03,60.20079179,13.18474985,0.999997874,8.328603054,188997,257040,140736,17307,0.4322997,0.6140587,0.7190141,0.7922145,111005,76463,45009,4847,2991,1150,794,114,604080,3.08107291573994,0.9360982266796,10.3211415836063,15.0433717388425,23.8751489868892,0.5089762,192,44246,-0.315452513043536,-0.0263305566312747,0.137214320040201,0.0652265271228761,"Canopy"
"220","OSBS_002",253,"D03","OSBS",29.703592,-81.956766,4,18,0.430876148849881,0.822934047739177,0.0249505847144752,4.3957007263091,0.995049504950495,904.18243309505,2.88444689388312,0.99009900990099,120.307806808192,3.27709493965926,1,"evergreenForest",31.6,23.8,27.55,1371.4,11.1270652173913,26.3790760869565,844.44,50.59960585,12.9256494,0.999997351,5.968550569,85593,215009,113712,373,0.2780406,0.5209611,0.679753,0.6876527,115502,93166,41943,245,6453,1365,1284,15,414687,2.83050690050639,0.925704995409288,14.3299875206441,17.6021915324088,32.4432644379978,0.5416666,933,82341,-0.519212041333936,0.172798859424739,-0.0060827655708492,0.0419742774927806,"Canopy"
"221","OSBS_003",254,"D03","OSBS",29.694201,-81.945199,7,20,0.431610005780725,0.776635606668692,0.0140497834529582,1.06156342975644,0.826732673267327,665.079305062362,0.880068721835077,0.821782178217822,99.129455324224,0.843224715242403,0.801980198019802,"deciduousForest",29.1,23.8,27.65,1381.4,11.0651086956522,26.4099456521739,826.73,46.53179227,12.9751309,0.999997372,6.293088321,141321,258932,78776,3528,0.3501555,0.6790036,0.7451964,0.7287321,122536,63725,26566,1725,3699,706,547,77,482557,2.93810656892697,0.927539393397259,13.4008473622039,19.8011841088203,29.8932561334723,0.6273366,1138,58730,-0.0950953288617626,0.0588776805173425,0.0647331922885606,0.0178799799086223,"Canopy"
"222","OSBS_004",255,"D03","OSBS",29.68264,-81.959883,6,18,0.436206140666115,0.813887521444002,0.00772922969817543,-0.304571391005954,0.51980198019802,674.153292022469,0.432822461563023,0.702970297029703,96.3711152637888,0.417514029923401,0.653465346534653,"evergreenForest",38.9,23.7,27.55,1361.7,11.1563043478261,26.3721739130435,833.28,45.05909144,12.66135835,0.99999658,5.051349851,57296,172936,76785,0,0.2707152,0.5169177,0.6550182,NA,94068,88601,35880,0,6910,1640,1392,0,307017,2.6169489189652,0.91195575889647,20.2572637427112,18.6041815274073,36.9396482930913,0.5587399,1412,86943,-0.560099655059471,0.160076271711546,-0.0231957594731067,-0.0722788266939897,"Subcanopy"
"223","OSBS_005",256,"D03","OSBS",29.69522,-82.024463,8,22,0.428487376470809,0.822375214111127,0.0169882264691568,1.22734200840192,0.896039603960396,435.668634058056,-0.805003754350178,0.207920792079208,78.9220464593375,-1.40564470827915,0.0792079207920792,"woodyWetlands",27.7,23.8,27.55,1387.4,11.2817391304348,26.3615217391304,879.16,83.0767706,12.81580285,0.999996804,8.156998116,191340,136288,106440,37595,0.4590414,0.6286825,0.6906624,0.784074,106420,61513,43575,12631,1929,1552,868,269,471663,3.10659011252906,0.92268307167495,14.1540430135064,18.2942058206813,24.2662663808694,0.5918259,337,57598,-0.321177779289315,0.0274442653369947,0.183448824978757,0.0574979295560827,"Canopy"
"224","OSBS_006",257,"D03","OSBS",29.686868,-81.982996,10,25,0.429682511908677,0.722603390071339,0.00883500262527698,-0.534659782952874,0.391089108910891,585.661346275188,-0.135933885756848,0.415841584158416,97.8532544658573,0.935011157187115,0.851485148514851,"evergreenForest",33,23.8,27.65,1375,11.1809782608696,26.3807065217391,839.89,44.60646874,12.50613899,0.999995969,4.867971249,48785,155208,65183,2,0.2381989,0.5065346,0.6978691,NA,90522,89679,27188,0,7600,1807,1137,1,269178,2.72405034148714,0.920829356034209,16.2836422017009,17.8915067353201,33.5242850455832,0.5393066,1956,91056,-0.108942326223445,-0.0829469331739868,0.00737766058683114,0.0881303457814405,"Canopy"
"225","OSBS_008",258,"D03","OSBS",29.683644,-82.007091,4,17,0.430185777395598,0.748398105415548,0.00791675488958085,-0.172088296420058,0.579207920792079,564.403180171996,0.175777367399022,0.524752475247525,95.903058459447,0.405902887874876,0.623762376237624,"evergreenForest",48.2,23.7,27.55,1375,11.265652173913,26.3588043478261,856.16,41.85556602,12.47326749,0.999995855,4.773292694,35308,162104,50367,8,0.248229,0.5339167,0.6612725,0.7,68325,84374,24869,7,6705,1498,1109,1,247787,2.72999160334289,0.924541276229806,14.7988741234624,13.9563415352702,32.0771469043977,0.5716753,1624,84192,-0.160456238100159,-0.000195995839858243,0.0310071721510328,0.0448507608564962,"Canopy"
"226","OSBS_009",259,"D03","OSBS",29.69765,-82.015949,7,21,0.439607587649865,0.799043108202577,0.0131065232483673,0.619170542592187,0.727722772277228,473.292205599281,-0.947612194067212,0.168316831683168,88.5089847396722,-0.424068049658493,0.287128712871287,"woodyWetlands",33.3,23.7,27.55,1376.5,11.2958695652174,26.345,870.52,57.36547896,13.0068775,0.999997429,7.340584335,186958,200056,126045,6071,0.4764797,0.6020006,0.7334013,0.7296785,102413,75597,39701,2672,2839,1436,666,127,519130,3.05280543417447,0.93387254066816,11.0458914001209,13.5973648219136,21.0115000096315,0.5720647,248,53781,-0.225494941798272,-0.0192215818040865,0.197397315517111,0.0359216719351391,"Canopy"
"227","OSBS_012",260,"D03","OSBS",29.718876,-81.983914,6,20,0.451785336359912,0.831136361186958,0.00974579701861107,0.0567867824021277,0.559405940594059,926.783919311869,3.76157715270441,1,116.757926005639,3.12921698044592,1,"woodyWetlands",25.1,23.8,27.55,1383.1,11.1690217391304,26.3790760869565,851.01,5.511349492,10.62993289,0.999962756,0.957425432,37960,10914,0,0,0.4903656,0.824117,NA,NA,40335,2526,0,0,2228,79,0,0,48874,1.67937376315008,0.646086371197132,205.176401525858,50.4685517862258,59.6227032778164,0.5471697,2153,38744,-0.286677502890491,-0.0263119790059149,0.22491557509725,-0.051864168468966,"Midstory"
"228","OSBS_047",261,"D03","OSBS",29.678061,-82.023641,9,23,0.420728867142749,0.833630438093466,0.00798639910574264,-0.755620897711234,0.282178217821782,601.15410588233,0.11514204519882,0.584158415841584,95.5148045399546,0.331179704944754,0.633663366336634,"emergentHerbaceousWetlands",26.9,23.8,27.65,1389.2,11.2811956521739,26.3759239130435,858.87,36.2088705,12.26094069,0.999993609,3.1975721,203279,69075,43324,4885,0.3735802,0.64639,0.7130953,0.7418196,123393,36397,19602,2126,2834,1052,461,110,320563,2.5111097393331,0.819538133452848,46.924636326288,31.6252967435418,39.8907547034436,0.4477312,2105,103550,-0.207729022212659,-0.0968684997731606,0.290009467890182,-0.0314321817606757,"Canopy"
"229","RMNP_001",262,"D10","RMNP",40.203021,-105.466022,8,25,0.490298213781443,0.886644754513353,0.016106171944172,0.301026104959166,0.717821782178218,466.054340293194,0.0726460296902875,0.485148514851485,109.098758791512,-0.0167908503309986,0.495049504950495,"evergreenForest",2581.8,35.7,7.95,493.3,13.73,12.7028260869565,266.43,17.07608146,13.31066458,0.999998183,4.513678641,200348,378349,1021,0,0.2528854,0.5718514,0.4452174,NA,146965,81642,1268,0,2124,860,156,0,579718,2.47918267185444,0.907108610712935,22.3665612998316,14.4163196588686,33.1878603044929,0.4098528,206,76974,-0.806370904340593,0.288745097174501,-0.0263578877389483,0.0232696947814705,"Subcanopy"
"230","RMNP_002",263,"D10","RMNP",40.19665,-105.474337,8,24,0.499377092741957,0.777371372537536,0.0261471738212639,2.16914418881922,0.965346534653465,336.614540416223,-1.95084551575483,0.0396039603960396,87.1495657102268,-1.6339875256431,0.0594059405940594,"evergreenForest",2598.1,36,7.05,515.3,13.6909782608696,12.6149456521739,266.63,12.20475148,13.09378982,0.999997706,3.431260381,203728,235976,414,0,0.4185072,0.6731473,0.6415068,NA,114154,61752,294,0,1618,1100,26,0,440118,2.36375451114572,0.894498299791092,29.2114211625833,13.3352873547549,33.7125498161857,0.6377723,819,67177,-0.627058663444908,0.101721720064494,0.181305287750871,0.2258761270899,"Subcanopy"
"231","RMNP_003",264,"D10","RMNP",40.201963,-105.483526,4,23,0.492379462478074,0.872969296099853,0.0159961362369715,0.586056917850321,0.777227722772277,525.350962787298,0.0569487955223996,0.524752475247525,96.6872176155463,-0.575948114538241,0.306930693069307,"evergreenForest",2621.4,35.7,7.35,520.5,13.6909782608696,12.6149456521739,266.63,10.07724264,12.69918155,0.999996567,2.617144077,142811,143889,6,0,0.4105123,0.5971809,0.3999642,NA,104674,64539,11,0,3253,2160,3,0,286706,2.27349243732068,0.884547567294891,35.233457146796,15.1144377864433,36.9580685440835,0.5619625,1417,86634,-0.344001567534949,0.335241957572574,-0.135831058884084,-0.0888249372954975,"Subcanopy"
"232","RMNP_004",265,"D10","RMNP",40.186215,-105.539059,5,23,0.508480024544743,0.888430562856666,0.0124991983607094,-0.162109443929448,0.430693069306931,678.78090297995,0.807703022913261,0.821782178217822,105.591519672599,0.207378681540711,0.524752475247525,"evergreenForest",2855.2,36.1,6.35,648,13.4275,11.6300543478261,265.89,13.94999119,13.34798657,0.999998185,3.776878355,298350,304335,2782,0,0.297856,0.5423946,0.4748462,NA,132041,90030,2509,0,955,1819,276,0,605467,2.46541923206054,0.90218881671984,25.0960678305564,14.3646144215952,33.0561368332213,0.4476561,530,81304,-0.493036635720944,0.296246588913059,-0.156599213428902,-0.147299093297557,"Subcanopy"
"233","RMNP_005",266,"D10","RMNP",40.167453,-105.526203,6,24,0.50726680931745,0.760885796889716,0.0240258220614054,1.55717245939514,0.935643564356436,863.421714312,1.55364607598041,0.96039603960396,115.823130487761,1.23645307325674,0.910891089108911,"evergreenForest",2843,35.9,6.75,659.5,13.6864130434783,12.0529891304348,249.63,13.02264906,13.32547527,0.999998198,4.189464205,263619,326184,89,0,0.2381964,0.572997,0.3734279,NA,143148,83483,139,0,821,1436,23,0,589892,2.40070792695294,0.901544153505636,25.2354652581229,14.7966068365057,31.592393183837,0.3668959,92,66530,-0.201823282970582,0.228668974176083,-0.160622649115789,-0.157647343557771,"Subcanopy"
"234","RMNP_006",267,"D10","RMNP",40.157814,-105.542826,5,25,0.491183116253435,0.784543764124222,0.0164419397114661,0.198574747111825,0.658415841584158,745.661288334996,-0.262434051676824,0.346534653465347,98.9027478785217,-0.773789428081993,0.217821782178218,"evergreenForest",2944.7,37.3,4.45,791.2,13.1902173913043,11.1028260869565,277.74,16.49820049,13.67953241,0.999998734,5.334313763,295979,525166,12061,0,0.2067902,0.3836233,0.4526794,NA,142253,94035,10990,0,395,156,1162,0,833206,2.56520030170268,0.911541873546022,20.1908860224909,9.60566774603159,28.3275684524595,0.3088201,13,42122,-0.270000472026283,0.0341352003574413,0.0400619836588409,0.0491119827326515,"Subcanopy"
"235","RMNP_007",268,"D10","RMNP",40.179298,-105.536344,5,25,0.503072887225991,0.752347205049579,0.0139689154559986,-0.280134678474755,0.48019801980198,575.262957514488,-0.607834547251764,0.277227722772277,92.9773166068037,-0.700830833267997,0.227722772277228,"evergreenForest",2867.3,36.3,5.85,679.4,12.9097826086957,10.840652173913,294.25,19.67887025,13.29468716,0.999998107,4.470109841,215918,347325,8511,0,0.2634097,0.5855113,0.482991,NA,144917,82043,7687,0,1842,1503,712,0,571754,2.6361958495995,0.920498352717544,15.9412998317043,12.8149518849015,26.4444149057112,0.4552334,604,87408,-0.286343228796564,0.20993179110632,-0.161883669492809,-0.18542504387843,"Subcanopy"
"236","RMNP_011",269,"D10","RMNP",40.204032,-105.512616,10,31,0.491405457421326,0.739984644131873,0.026886765644039,1.40242773634282,0.925742574257426,746.764830037832,-0.387273572490276,0.366336633663366,97.702856674155,-0.617161379701483,0.287128712871287,"evergreenForest",2497.3,35.2,7.85,520.5,14.4304347826087,13.2221739130435,226.02,18.8504746,10.87808245,0.999977566,3.017797621,22323,29152,1893,37,0.3301206,0.4612914,0.402007,0.4948454,37966,33776,2794,33,3744,1797,259,5,53405,2.70259890249872,0.9213068275335,15.9181062045239,14.0473738414006,26.7259619885779,0.4724653,2178,53246,-0.46423705480687,0.21559302179253,0.0119518275783865,0.0445319385749372,"Canopy"
"237","RMNP_012",270,"D10","RMNP",40.158069,-105.533319,2,27,0.49671935039479,0.780092676521734,0.0183494431149511,0.364627654173533,0.668316831683168,699.487047306372,-0.0427716126462476,0.485148514851485,99.0685028957342,-0.502945731177321,0.336633663366337,"evergreenForest",2894.7,37.3,4.75,756.1,13.1902173913043,11.1028260869565,277.74,18.02783966,13.67758372,0.999998732,5.321164359,292214,543228,11403,0,0.2012473,0.4205853,0.4343236,NA,145148,92297,10272,0,374,170,1248,0,846845,2.60844666772264,0.917595265417097,17.7122034418418,9.61132202469165,26.0318003885008,0.3353403,26,50588,-0.175922314246134,0.018486639649257,0.00508536517600124,0.00332846262398367,"Subcanopy"
"238","RMNP_016",271,"D10","RMNP",40.154757,-105.475547,10,32,0.49335280133352,0.818812423776216,0.0167774190419346,-0.542835956247398,0.400990099009901,680.889519872721,-0.576529441450368,0.257425742574257,100.174070596562,-0.28067554171418,0.405940594059406,"evergreenForest",2508.9,35.6,7.95,535,14.290652173913,13.4725,229.53,26.3952121,12.70811345,0.999995483,3.38288971,144995,178306,5769,149,0.4401121,0.6657122,0.6774748,0.6495742,102282,56580,2766,114,2927,1467,188,16,329219,2.59832468315295,0.912872641193706,18.2897647633884,15.4251554483626,28.6851210021597,0.5875206,1083,81309,-0.3569416655251,0.18570027300583,-0.116530808655143,-0.168860263892961,"Canopy"
"239","RMNP_017",272,"D10","RMNP",40.200253,-105.492743,7,30,0.493307692888932,0.77568675684956,0.00975506949135482,-1.31318228885536,0.0643564356435644,535.914251224199,-0.0705785796796349,0.504950495049505,97.9398578940064,-0.244370501396935,0.415841584158416,"evergreenForest",2577.6,35.2,7.95,505.6,13.9671739130435,12.9395652173913,249.43,16.57003314,12.95146378,0.999997252,3.475256384,196950,221979,5454,0,0.3468202,0.5862044,0.5975392,NA,128125,77242,3429,0,2304,1946,293,0,424383,2.55898786430869,0.909551464422305,21.0202231573729,16.6517037675873,31.0337595992299,0.4793204,592,94072,-0.402299898871625,0.178518957024601,-0.0783001181736659,-0.115403279022679,"Subcanopy"
"240","RMNP_018",273,"D10","RMNP",40.165269,-105.539087,4,26,0.50203071402667,0.809101646249995,0.0161359080800726,-0.0668867421971167,0.579207920792079,668.182943706897,-0.601274152850909,0.316831683168317,107.064564566229,0.247721514063351,0.564356435643564,"evergreenForest",2857.1,36.3,6.05,720.7,13.3759782608696,11.4384239130435,265.92,24.55354296,13.55937834,0.99999861,5.895015458,140113,553347,16383,0,0.2415762,0.5246067,0.4795481,NA,141861,71229,14406,0,5367,354,1296,0,709843,2.63518381860978,0.920708715692377,16.2786470172989,9.14328943160671,27.9223715666704,0.4288787,121,58262,-0.527184427619637,0.0712161294396388,0.136203040376849,0.150614383905239,"Subcanopy"
"241","SCBI_002",274,"D02","SCBI",38.895214,-78.142704,9,37,0.413684213699324,0.712047066421347,0.0173487055550796,0.822909685687294,0.816831683168317,430.913793630814,0.730887651070554,0.742574257425743,93.5541423526701,0.479037852296139,0.693069306930693,"deciduousForest",316,33.6,21.95,1097.1,11.8409782608696,20.4063586956522,398.47,109.4939807,13.80333767,0.999998951,23.87448922,44660,81123,228116,538947,0.3257469,0.5266216,0.554171,0.7804081,70800,63007,87665,31841,6669,3744,2356,162,892846,3.41324953865598,0.960919147414848,3.76786634087231,2.97666114873114,13.9620942469362,0.5056415,3,6265,-0.165400712216067,-0.0602865941182565,-0.0043926291134933,0.0688632373610764,"Canopy"
"242","SCBI_005",275,"D02","SCBI",38.900538,-78.16186,10,39,0.404083018482651,0.709066385317462,0.00921700820162105,-0.699938016445246,0.252475247524752,394.50467295537,-0.138760403085296,0.435643564356436,84.7427812018959,-0.399313822088434,0.376237623762376,"deciduousForest",270.7,33.8,22.25,1078.6,12.021847826087,20.4672282608696,384.28,125.2043818,13.56705712,0.999998622,17.0223899,96365,158462,232178,261604,0.4826926,0.6083557,0.6231037,0.8612781,78839,68894,73776,27338,4585,2390,1480,418,748609,3.51853508967171,0.96815079229074,1.96089851213067,4.21234583073407,13.3154958062219,0.663459,163,23070,-0.0873296652898102,-0.0742517232946124,0.0460484816325831,0.0248851646626303,"Canopy"
"243","SCBI_006",276,"D02","SCBI",38.897609,-78.152007,13,40,0.401641510652469,0.771297841831305,0.00905211287715099,-0.764715747979673,0.252475247524752,636.23656670307,1.09311377158802,0.861386138613861,110.59733169964,0.905830823864422,0.801980198019802,"pastureHay",297.9,33.6,21.85,1102.7,12.0058695652174,20.4957608695652,388.26,59.31136658,13.3949438,0.99999833,10.37293537,113489,293779,212212,16148,0.4883379,0.6913324,0.8188656,0.7989855,83661,61380,32805,4301,3776,592,374,123,635628,3.24290762107145,0.957879154787266,4.19272727380752,4.56131573813614,12.5236773710409,0.8533249,485,21843,-0.265706850200114,0.0403029044010671,0.0304769014797213,0.0260890973543879,"Canopy"
"244","SCBI_007",277,"D02","SCBI",38.884909,-78.130305,7,35,0.416342374903839,0.759396692983962,0.00842828790087103,-0.477786463671418,0.420792079207921,425.37812774938,-3.07859769674163,0.0099009900990099,67.5878541984916,-2.56116028356565,0.0099009900990099,"deciduousForest",409,33,20.95,1116.8,11.4855434782609,20.1635326086957,411.69,151.3596843,13.88715728,0.999998992,20.6210281,159072,190522,264157,446583,0.5633329,0.6290994,0.6346091,0.8793435,82011,68700,71997,24715,2809,2128,1314,313,1060334,3.71334332901005,0.974395065253275,0.94094326131399,1.16689646847126,7.79094134489699,0.7498911,41,8730,-0.224671164984391,-0.00234139706717792,0.0227144414430947,0.0735314841593575,"Canopy"
"245","SCBI_012",278,"D02","SCBI",38.889095,-78.168896,7,36,0.404175695110461,0.669281216158938,0.0108329337260097,-0.330133799143985,0.49009900990099,670.47061071413,0.260214491361001,0.603960396039604,113.009146523973,0.999118022757631,0.861386138613861,"pastureHay",264.6,33.9,22.35,1139.9,12.2875,20.6732065217391,377.03,58.96664588,12.64990237,0.999996117,5.55174869,103156,132916,72325,12054,0.5515885,0.8100598,0.8479775,0.816733,64077,25114,11670,2984,4254,327,168,84,320451,3.22546485218853,0.953311055370629,5.5612678536849,6.86622685199633,12.6729663772711,0.7896345,3306,40984,-0.216392331827221,-0.0275523403645581,0.0931218955826224,-0.150889945956887,"Canopy"
"246","SCBI_013",279,"D02","SCBI",38.874379,-78.163985,11,37,0.410417578178458,0.769177841551187,0.0141304300264967,0.0803537476138785,0.678217821782178,809.667822793404,1.90381719742547,0.97029702970297,140.846619391193,3.4118279681198,1,"deciduousForest",314.3,33.3,21.45,1196,11.6641304347826,20.2017391304348,395.65,122.9823583,13.41610729,0.999998368,16.72530521,116999,163587,199839,203477,0.5567328,0.6297587,0.6776531,0.8838473,75274,67222,61596,21107,3081,2051,1314,291,683902,3.57843367240332,0.970906800820672,1.17573881922225,2.0894806565853,8.12601805521844,0.6297861,34,19950,-0.237494470582994,-0.0586168586840451,0.0804671125260122,0.0477473325868832,"Canopy"
